entry_id,field4,field5,field1,field2,field3,loc,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14
2753,22.00,31.00,5.00,19.00,2753.00,'$GNGGA,082549.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
2754,22.00,30.00,8.00,14.00,2754.00,'$GNGGA,082600.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2755,20.00,34.00,9.00,14.00,2755.00,'$GNGGA,082611.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2756,20.00,31.00,7.00,11.00,2756.00,'$GNGGA,082622.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2757,20.00,34.00,4.00,12.00,2757.00,'$GNGGA,082633.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2758,21.00,30.00,5.00,17.00,2758.00,'$GNGGA,082644.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2759,24.00,30.00,7.00,19.00,2759.00,'$GNGGA,082655.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2760,24.00,30.00,7.00,10.00,2760.00,'$GNGGA,082706.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2761,20.00,34.00,3.00,11.00,2761.00,'$GNGGA,082717.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2762,24.00,30.00,3.00,15.00,2762.00,'$GNGGA,082728.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
2763,23.00,34.00,9.00,17.00,2763.00,'$GNGGA,082739.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
2764,24.00,31.00,3.00,11.00,2764.00,'$GNGGA,082750.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
2765,24.00,32.00,6.00,13.00,2765.00,'$GNGGA,082801.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
2766,23.00,31.00,7.00,13.00,2766.00,'$GNGGA,082812.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
2767,20.00,32.00,2.00,19.00,2767.00,'$GNGGA,082823.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
2768,20.00,34.00,2.00,10.00,2768.00,'$GNGGA,082834.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
2769,20.00,33.00,7.00,16.00,2769.00,'$GNGGA,082845.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
2770,23.00,30.00,9.00,15.00,2770.00,'$GNGGA,082856.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
2771,20.00,33.00,6.00,15.00,2771.00,'$GNGGA,082907.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
2772,23.00,30.00,6.00,15.00,2772.00,'$GNGGA,082918.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2773,23.00,30.00,2.00,13.00,2773.00,'$GNGGA,082929.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
2774,23.00,32.00,5.00,10.00,2774.00,'$GNGGA,082940.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
2775,22.00,31.00,9.00,14.00,2775.00,'$GNGGA,082951.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
2776,23.00,31.00,3.00,15.00,2776.00,'$GNGGA,083002.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2777,20.00,32.00,2.00,11.00,2777.00,'$GNGGA,083013.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2778,21.00,31.00,5.00,17.00,2778.00,'$GNGGA,083024.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2779,20.00,32.00,4.00,14.00,2779.00,'$GNGGA,083035.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2780,20.00,33.00,2.00,11.00,2780.00,'$GNGGA,083046.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2781,23.00,31.00,5.00,12.00,2781.00,'$GNGGA,083057.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2782,20.00,31.00,2.00,11.00,2782.00,'$GNGGA,083108.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
2783,23.00,30.00,8.00,16.00,2783.00,'$GNGGA,083119.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
2784,20.00,30.00,9.00,16.00,2784.00,'$GNGGA,083130.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2785,23.00,32.00,3.00,10.00,2785.00,'$GNGGA,083141.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2786,22.00,30.00,7.00,14.00,2786.00,'$GNGGA,083152.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2787,23.00,32.00,2.00,13.00,2787.00,'$GNGGA,083203.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2788,21.00,31.00,9.00,10.00,2788.00,'$GNGGA,083214.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2789,20.00,30.00,2.00,15.00,2789.00,'$GNGGA,083225.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2790,23.00,31.00,9.00,18.00,2790.00,'$GNGGA,083236.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2791,24.00,30.00,9.00,13.00,2791.00,'$GNGGA,083247.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2792,21.00,31.00,5.00,16.00,2792.00,'$GNGGA,083258.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
2793,24.00,34.00,8.00,17.00,2793.00,'$GNGGA,083309.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
2794,23.00,33.00,2.00,13.00,2794.00,'$GNGGA,083320.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2795,22.00,31.00,6.00,18.00,2795.00,'$GNGGA,083331.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2796,21.00,34.00,2.00,16.00,2796.00,'$GNGGA,083342.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2797,22.00,34.00,9.00,13.00,2797.00,'$GNGGA,083353.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2798,22.00,31.00,9.00,18.00,2798.00,'$GNGGA,083404.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2799,20.00,32.00,4.00,13.00,2799.00,'$GNGGA,083415.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2800,20.00,33.00,5.00,18.00,2800.00,'$GNGGA,083426.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2801,21.00,33.00,7.00,17.00,2801.00,'$GNGGA,083437.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2802,20.00,31.00,5.00,15.00,2802.00,'$GNGGA,083448.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
2803,24.00,30.00,7.00,12.00,2803.00,'$GNGGA,083459.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
2804,24.00,31.00,3.00,17.00,2804.00,'$GNGGA,083510.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2805,20.00,32.00,3.00,17.00,2805.00,'$GNGGA,083521.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2806,22.00,33.00,8.00,17.00,2806.00,'$GNGGA,083532.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2807,22.00,34.00,8.00,18.00,2807.00,'$GNGGA,083543.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2808,23.00,30.00,6.00,13.00,2808.00,'$GNGGA,083554.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2809,24.00,31.00,5.00,14.00,2809.00,'$GNGGA,083605.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
2810,24.00,33.00,2.00,13.00,2810.00,'$GNGGA,083616.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2811,22.00,31.00,8.00,18.00,2811.00,'$GNGGA,083627.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
2812,23.00,32.00,9.00,10.00,2812.00,'$GNGGA,083638.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
2813,21.00,31.00,5.00,13.00,2813.00,'$GNGGA,083649.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
2814,21.00,31.00,9.00,19.00,2814.00,'$GNGGA,083700.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2815,20.00,32.00,8.00,13.00,2815.00,'$GNGGA,083711.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2816,20.00,31.00,8.00,17.00,2816.00,'$GNGGA,083722.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2817,23.00,34.00,4.00,11.00,2817.00,'$GNGGA,083733.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2818,21.00,31.00,5.00,15.00,2818.00,'$GNGGA,083744.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2819,22.00,31.00,9.00,10.00,2819.00,'$GNGGA,083755.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2820,22.00,30.00,6.00,15.00,2820.00,'$GNGGA,083806.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
2821,21.00,31.00,7.00,13.00,2821.00,'$GNGGA,083817.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
2822,22.00,31.00,9.00,11.00,2822.00,'$GNGGA,083828.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2823,24.00,31.00,3.00,11.00,2823.00,'$GNGGA,083839.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2824,23.00,32.00,8.00,14.00,2824.00,'$GNGGA,083850.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
2825,21.00,31.00,9.00,15.00,2825.00,'$GNGGA,083901.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
2826,20.00,34.00,5.00,17.00,2826.00,'$GNGGA,083912.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
2827,23.00,33.00,8.00,12.00,2827.00,'$GNGGA,083923.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
2828,23.00,31.00,5.00,13.00,2828.00,'$GNGGA,083934.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
2829,21.00,34.00,3.00,15.00,2829.00,'$GNGGA,083945.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
2830,21.00,30.00,8.00,11.00,2830.00,'$GNGGA,083956.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
2831,23.00,33.00,5.00,10.00,2831.00,'$GNGGA,084007.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2832,22.00,33.00,4.00,18.00,2832.00,'$GNGGA,084018.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
2833,23.00,34.00,6.00,13.00,2833.00,'$GNGGA,084029.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
2834,23.00,34.00,2.00,10.00,2834.00,'$GNGGA,084040.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
2835,20.00,34.00,3.00,10.00,2835.00,'$GNGGA,084051.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
2836,24.00,31.00,3.00,11.00,2836.00,'$GNGGA,084102.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2837,24.00,34.00,9.00,11.00,2837.00,'$GNGGA,084113.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2838,24.00,31.00,4.00,11.00,2838.00,'$GNGGA,084124.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2839,21.00,33.00,9.00,17.00,2839.00,'$GNGGA,084135.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2840,22.00,32.00,7.00,12.00,2840.00,'$GNGGA,084146.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2841,24.00,30.00,8.00,10.00,2841.00,'$GNGGA,084157.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2842,23.00,32.00,2.00,16.00,2842.00,'$GNGGA,084208.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
2843,22.00,34.00,5.00,11.00,2843.00,'$GNGGA,084219.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
2844,21.00,30.00,5.00,15.00,2844.00,'$GNGGA,084230.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2845,20.00,30.00,9.00,19.00,2845.00,'$GNGGA,084241.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2846,21.00,32.00,7.00,18.00,2846.00,'$GNGGA,084252.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2847,20.00,32.00,5.00,10.00,2847.00,'$GNGGA,084303.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2848,20.00,32.00,8.00,10.00,2848.00,'$GNGGA,084314.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2849,24.00,30.00,3.00,11.00,2849.00,'$GNGGA,084325.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
2850,24.00,32.00,8.00,13.00,2850.00,'$GNGGA,084336.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2851,23.00,34.00,8.00,11.00,2851.00,'$GNGGA,084347.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2852,20.00,34.00,7.00,16.00,2852.00,'$GNGGA,084358.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
2853,24.00,34.00,5.00,13.00,2853.00,'$GNGGA,084409.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
2854,21.00,34.00,3.00,17.00,2854.00,'$GNGGA,084420.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2855,20.00,32.00,5.00,11.00,2855.00,'$GNGGA,084431.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2856,21.00,34.00,3.00,17.00,2856.00,'$GNGGA,084442.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2857,22.00,31.00,4.00,14.00,2857.00,'$GNGGA,084453.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2858,20.00,33.00,3.00,14.00,2858.00,'$GNGGA,084504.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2859,20.00,32.00,8.00,13.00,2859.00,'$GNGGA,084515.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2860,22.00,31.00,6.00,15.00,2860.00,'$GNGGA,084526.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2861,21.00,34.00,4.00,16.00,2861.00,'$GNGGA,084537.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2862,21.00,34.00,9.00,18.00,2862.00,'$GNGGA,084548.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
2863,23.00,32.00,9.00,10.00,2863.00,'$GNGGA,084559.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
2864,21.00,32.00,7.00,15.00,2864.00,'$GNGGA,084610.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2865,20.00,32.00,8.00,12.00,2865.00,'$GNGGA,084621.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2866,23.00,32.00,6.00,19.00,2866.00,'$GNGGA,084632.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2867,23.00,30.00,2.00,10.00,2867.00,'$GNGGA,084643.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2868,22.00,34.00,3.00,17.00,2868.00,'$GNGGA,084654.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2869,24.00,34.00,4.00,17.00,2869.00,'$GNGGA,084705.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2870,24.00,31.00,8.00,16.00,2870.00,'$GNGGA,084716.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2871,20.00,31.00,2.00,15.00,2871.00,'$GNGGA,084727.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2872,21.00,30.00,7.00,10.00,2872.00,'$GNGGA,084738.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
2873,21.00,30.00,8.00,19.00,2873.00,'$GNGGA,084749.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
2874,22.00,31.00,3.00,13.00,2874.00,'$GNGGA,084800.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
2875,23.00,30.00,3.00,14.00,2875.00,'$GNGGA,084811.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
2876,22.00,34.00,8.00,15.00,2876.00,'$GNGGA,084822.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
2877,23.00,32.00,2.00,12.00,2877.00,'$GNGGA,084833.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
2878,20.00,30.00,3.00,15.00,2878.00,'$GNGGA,084844.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
2879,23.00,33.00,6.00,14.00,2879.00,'$GNGGA,084855.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
2880,21.00,32.00,3.00,10.00,2880.00,'$GNGGA,084906.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
2881,24.00,32.00,3.00,10.00,2881.00,'$GNGGA,084917.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*57'
2882,21.00,31.00,4.00,18.00,2882.00,'$GNGGA,084928.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2883,23.00,30.00,2.00,10.00,2883.00,'$GNGGA,084939.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2884,22.00,32.00,8.00,18.00,2884.00,'$GNGGA,084950.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
2885,20.00,34.00,7.00,16.00,2885.00,'$GNGGA,085001.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2886,21.00,32.00,5.00,15.00,2886.00,'$GNGGA,085012.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2887,21.00,34.00,9.00,16.00,2887.00,'$GNGGA,085023.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2888,21.00,33.00,5.00,19.00,2888.00,'$GNGGA,085034.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2889,24.00,31.00,8.00,19.00,2889.00,'$GNGGA,085045.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2890,21.00,30.00,4.00,18.00,2890.00,'$GNGGA,085056.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2891,20.00,33.00,2.00,13.00,2891.00,'$GNGGA,085107.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2892,20.00,33.00,6.00,13.00,2892.00,'$GNGGA,085118.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*51'
2893,24.00,32.00,3.00,12.00,2893.00,'$GNGGA,085129.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
2894,23.00,33.00,6.00,14.00,2894.00,'$GNGGA,085140.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
2895,22.00,34.00,6.00,12.00,2895.00,'$GNGGA,085151.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
2896,22.00,30.00,2.00,18.00,2896.00,'$GNGGA,085202.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2897,24.00,32.00,4.00,13.00,2897.00,'$GNGGA,085213.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2898,23.00,30.00,4.00,14.00,2898.00,'$GNGGA,085224.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2899,22.00,31.00,9.00,14.00,2899.00,'$GNGGA,085235.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2900,23.00,31.00,4.00,12.00,2900.00,'$GNGGA,085246.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2901,24.00,31.00,5.00,15.00,2901.00,'$GNGGA,085257.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2902,23.00,31.00,6.00,16.00,2902.00,'$GNGGA,085308.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
2903,24.00,34.00,7.00,17.00,2903.00,'$GNGGA,085319.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*52'
2904,22.00,31.00,8.00,17.00,2904.00,'$GNGGA,085330.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2905,24.00,34.00,4.00,16.00,2905.00,'$GNGGA,085341.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2906,21.00,32.00,5.00,12.00,2906.00,'$GNGGA,085352.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2907,22.00,30.00,5.00,17.00,2907.00,'$GNGGA,085403.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2908,24.00,31.00,9.00,14.00,2908.00,'$GNGGA,085414.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2909,21.00,30.00,7.00,15.00,2909.00,'$GNGGA,085425.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2910,23.00,32.00,4.00,10.00,2910.00,'$GNGGA,085436.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*58'
2911,24.00,32.00,9.00,11.00,2911.00,'$GNGGA,085447.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2912,24.00,34.00,3.00,19.00,2912.00,'$GNGGA,085458.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
2913,23.00,32.00,9.00,16.00,2913.00,'$GNGGA,085509.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*55'
2914,23.00,31.00,5.00,19.00,2914.00,'$GNGGA,085520.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2915,24.00,33.00,2.00,14.00,2915.00,'$GNGGA,085531.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5E'
2916,24.00,34.00,7.00,15.00,2916.00,'$GNGGA,085542.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2917,21.00,30.00,7.00,14.00,2917.00,'$GNGGA,085553.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2918,22.00,31.00,4.00,10.00,2918.00,'$GNGGA,085604.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2919,24.00,30.00,5.00,11.00,2919.00,'$GNGGA,085615.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2920,20.00,34.00,9.00,15.00,2920.00,'$GNGGA,085626.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2921,22.00,31.00,5.00,12.00,2921.00,'$GNGGA,085637.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5B'
2922,23.00,34.00,8.00,14.00,2922.00,'$GNGGA,085648.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
2923,22.00,31.00,5.00,13.00,2923.00,'$GNGGA,085659.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*53'
2924,20.00,34.00,6.00,12.00,2924.00,'$GNGGA,085710.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2925,21.00,33.00,6.00,12.00,2925.00,'$GNGGA,085721.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5D'
2926,24.00,31.00,9.00,17.00,2926.00,'$GNGGA,085732.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2927,23.00,34.00,2.00,18.00,2927.00,'$GNGGA,085743.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*59'
2928,24.00,33.00,5.00,16.00,2928.00,'$GNGGA,085754.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5F'
2929,20.00,33.00,9.00,16.00,2929.00,'$GNGGA,085805.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
2930,24.00,34.00,9.00,10.00,2930.00,'$GNGGA,085816.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*56'
2931,22.00,34.00,2.00,16.00,2931.00,'$GNGGA,085827.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*54'
2932,24.00,33.00,8.00,19.00,2932.00,'$GNGGA,085838.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5A'
2933,23.00,34.00,7.00,12.00,2933.00,'$GNGGA,085849.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*5C'
2934,21.00,31.00,5.00,13.00,2934.00,'$GNGGA,085900.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
2935,22.00,32.00,3.00,16.00,2935.00,'$GNGGA,085911.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
2936,22.00,34.00,3.00,15.00,2936.00,'$GNGGA,085922.263,9000.0000,N,00000.0000,E,0,0,,137.0,M,13.0,M,,*50'
